InvoiceNo,StockCode,Country,Local_Currency,CustomerID,InvoiceDate,UnitPrice,Total_Quantity_Sold,Month,DayOfWeek,Competitor_Price
564721,84879,MEXICO,MXN,15095,2011-08-28 12:01:00,42.25,32,8,6,40.75056329895419
564722,85123A,MEXICO,MXN,16456,2011-08-28 12:06:00,73.75,5,8,6,70.55451989331988
564723,23084,MEXICO,MXN,16168,2011-08-28 12:11:00,52.0,6,8,6,54.67295431645245
564724,20725,MEXICO,MXN,15555,2011-08-28 12:16:00,41.25,3,8,6,42.290815055726185
564724,20728,MEXICO,MXN,15555,2011-08-28 12:16:00,41.25,3,8,6,44.526289156195105
564724,21213,MEXICO,MXN,15555,2011-08-28 12:16:00,13.750000000000002,1,8,6,13.034755703576579
564724,22382,MEXICO,MXN,15555,2011-08-28 12:16:00,41.25,3,8,6,38.90201293835408
564724,22383,MEXICO,MXN,15555,2011-08-28 12:16:00,41.25,3,8,6,41.51070624833927
564724,22577,MEXICO,MXN,15555,2011-08-28 12:16:00,21.25,3,8,6,20.046140655234286
564724,85123A,MEXICO,MXN,15555,2011-08-28 12:16:00,73.75,2,8,6,73.23254242897718
564725,21212,MEXICO,MXN,18041,2011-08-28 12:28:00,13.750000000000002,1,8,6,13.759733677126196
564725,22961,MEXICO,MXN,18041,2011-08-28 12:28:00,36.25,1,8,6,35.227540373757606
564725,23201,MEXICO,MXN,18041,2011-08-28 12:28:00,52.0,1,8,6,52.40704039157824
564725,23202,MEXICO,MXN,18041,2011-08-28 12:28:00,52.0,1,8,6,51.04491076172451
564725,23203,MEXICO,MXN,18041,2011-08-28 12:28:00,52.0,1,8,6,50.7183706747478
564725,47566,MEXICO,MXN,18041,2011-08-28 12:28:00,123.75,1,8,6,139.9470127390106
564725,84991,MEXICO,MXN,18041,2011-08-28 12:28:00,13.750000000000002,1,8,6,13.260324096024323
564726,22993,MEXICO,MXN,18077,2011-08-28 12:29:00,31.25,4,8,6,29.04697552828705
564726,23084,MEXICO,MXN,18077,2011-08-28 12:29:00,52.0,4,8,6,47.08190492403985
564727,22492,MEXICO,MXN,16686,2011-08-28 12:31:00,16.25,36,8,6,16.65594070779346
564727,22629,MEXICO,MXN,16686,2011-08-28 12:31:00,48.75,1,8,6,47.850925695569224
564727,23084,MEXICO,MXN,16686,2011-08-28 12:31:00,52.0,2,8,6,49.18469383465302
564727,84077,MEXICO,MXN,16686,2011-08-28 12:31:00,7.249999999999999,48,8,6,7.443080979051579
564727,84978,MEXICO,MXN,16686,2011-08-28 12:31:00,31.25,6,8,6,32.77892206264633
564728,23084,MEXICO,MXN,13199,2011-08-28 12:43:00,44.75,48,8,6,44.79117747721982
564729,20725,MEXICO,MXN,13137,2011-08-28 12:44:00,41.25,2,8,6,38.1755056517936
564729,20727,MEXICO,MXN,13137,2011-08-28 12:44:00,41.25,3,8,6,34.96566478950711
564729,21212,MEXICO,MXN,13137,2011-08-28 12:44:00,13.750000000000002,4,8,6,13.541706620664339
564729,21213,MEXICO,MXN,13137,2011-08-28 12:44:00,13.750000000000002,3,8,6,14.115550673918674
564729,21977,MEXICO,MXN,13137,2011-08-28 12:44:00,13.750000000000002,3,8,6,14.719504173129526
564729,22386,MEXICO,MXN,13137,2011-08-28 12:44:00,52.0,2,8,6,50.48657663754544
564729,22577,MEXICO,MXN,13137,2011-08-28 12:44:00,21.25,5,8,6,21.165360429472667
564729,23199,MEXICO,MXN,13137,2011-08-28 12:44:00,52.0,2,8,6,51.91156666303791
564729,23201,MEXICO,MXN,13137,2011-08-28 12:44:00,52.0,1,8,6,54.516334594854875
564729,23203,MEXICO,MXN,13137,2011-08-28 12:44:00,52.0,3,8,6,55.50117322489359
564729,23206,MEXICO,MXN,13137,2011-08-28 12:44:00,41.25,3,8,6,41.60952703174814
564729,23307,MEXICO,MXN,13137,2011-08-28 12:44:00,13.750000000000002,3,8,6,13.12350957405353
564729,85099B,MEXICO,MXN,13137,2011-08-28 12:44:00,52.0,2,8,6,52.16996481086212
564731,20727,MEXICO,MXN,16186,2011-08-28 12:57:00,41.25,10,8,6,38.117200471294595
564731,20728,MEXICO,MXN,16186,2011-08-28 12:57:00,41.25,10,8,6,40.57370180886127
564731,23199,MEXICO,MXN,16186,2011-08-28 12:57:00,52.0,10,8,6,47.18104232953851
564731,23202,MEXICO,MXN,16186,2011-08-28 12:57:00,52.0,10,8,6,49.54387882979236
564731,23209,MEXICO,MXN,16186,2011-08-28 12:57:00,41.25,10,8,6,40.18464217337974
564731,84879,MEXICO,MXN,16186,2011-08-28 12:57:00,42.25,8,8,6,41.33152333129695
564732,85123A,MEXICO,MXN,16466,2011-08-28 13:08:00,73.75,14,8,6,66.07582593672021
564733,20725,MEXICO,MXN,17841,2011-08-28 13:18:00,41.25,7,8,6,40.071646434070246
564733,20727,MEXICO,MXN,17841,2011-08-28 13:18:00,41.25,6,8,6,45.61500727112962
564733,20728,MEXICO,MXN,17841,2011-08-28 13:18:00,41.25,2,8,6,39.01240928382864
564733,21931,MEXICO,MXN,17841,2011-08-28 13:18:00,52.0,1,8,6,48.230191645512306
564733,22383,MEXICO,MXN,17841,2011-08-28 13:18:00,41.25,6,8,6,38.67193033001499
564733,22384,MEXICO,MXN,17841,2011-08-28 13:18:00,41.25,7,8,6,39.8062622517032
564733,23202,MEXICO,MXN,17841,2011-08-28 13:18:00,52.0,6,8,6,51.33772570481783
564733,23209,MEXICO,MXN,17841,2011-08-28 13:18:00,41.25,5,8,6,41.332308404693286
564733,85099B,MEXICO,MXN,17841,2011-08-28 13:18:00,52.0,6,8,6,51.475946575511706
564734,20727,ARGENTINA,ARS,12484,2011-08-28 13:32:00,1485.0,4,8,6,1417.1799433087551
564734,20728,ARGENTINA,ARS,12484,2011-08-28 13:32:00,1485.0,3,8,6,1444.259268970838
564734,22197,ARGENTINA,ARS,12484,2011-08-28 13:32:00,765.0,18,8,6,732.3847520518584
564734,22382,ARGENTINA,ARS,12484,2011-08-28 13:32:00,1485.0,3,8,6,1409.6398993316272
564734,22383,ARGENTINA,ARS,12484,2011-08-28 13:32:00,1485.0,6,8,6,1453.5748090665102
564734,22384,ARGENTINA,ARS,12484,2011-08-28 13:32:00,1485.0,4,8,6,1452.5400106502675
564734,22629,ARGENTINA,ARS,12484,2011-08-28 13:32:00,1755.0,3,8,6,1799.7608811888779
564734,22993,ARGENTINA,ARS,12484,2011-08-28 13:32:00,1125.0,6,8,6,1056.9435815377642
564734,23310,ARGENTINA,ARS,12484,2011-08-28 13:32:00,378.0,36,8,6,389.0944975396872
564734,47566,ARGENTINA,ARS,12484,2011-08-28 13:32:00,4455.0,3,8,6,4308.503354431008
564734,84077,ARGENTINA,ARS,12484,2011-08-28 13:32:00,261.0,48,8,6,259.58526073131355
564735,21931,MEXICO,MXN,15856,2011-08-28 13:35:00,52.0,1,8,6,51.21162297879355
564735,84879,MEXICO,MXN,15856,2011-08-28 13:35:00,42.25,8,8,6,44.97841863863673
564737,21080,MEXICO,MXN,15312,2011-08-28 14:00:00,21.25,12,8,6,20.17627682494205
564737,47566,MEXICO,MXN,15312,2011-08-28 14:00:00,123.75,4,8,6,124.10723231072053
564737,85123A,MEXICO,MXN,15312,2011-08-28 14:00:00,73.75,12,8,6,78.30809025060795
564739,23084,MEXICO,MXN,16931,2011-08-28 14:28:00,52.0,1,8,6,53.54620871996856
564739,23202,MEXICO,MXN,16931,2011-08-28 14:28:00,52.0,2,8,6,50.89823609591081
564740,20725,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,1,8,6,41.82685020453869
564740,20727,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,2,8,6,42.28128540771039
564740,20728,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,2,8,6,40.32229946600727
564740,22382,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,1,8,6,40.86095815659788
564740,22383,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,1,8,6,42.71627072798294
564740,22384,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,1,8,6,42.2199713327726
564740,23206,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,1,8,6,38.854318348191796
564740,23209,MEXICO,MXN,14044,2011-08-28 14:39:00,41.25,2,8,6,40.46662471412231
564740,85123A,MEXICO,MXN,14044,2011-08-28 14:39:00,73.75,2,8,6,75.49636429595877
564741,23084,MEXICO,MXN,16107,2011-08-28 14:53:00,44.75,48,8,6,46.218820441373275
564742,20727,MEXICO,MXN,17346,2011-08-28 15:01:00,41.25,2,8,6,44.12814573840955
564742,22382,MEXICO,MXN,17346,2011-08-28 15:01:00,41.25,2,8,6,39.14403528910174
564742,22383,MEXICO,MXN,17346,2011-08-28 15:01:00,41.25,2,8,6,41.1172962294869
564742,23084,MEXICO,MXN,17346,2011-08-28 15:01:00,52.0,2,8,6,51.69711135350065
564742,23206,MEXICO,MXN,17346,2011-08-28 15:01:00,41.25,3,8,6,42.71808258787876
564742,23209,MEXICO,MXN,17346,2011-08-28 15:01:00,41.25,2,8,6,41.22684365235505
564742,85099B,MEXICO,MXN,17346,2011-08-28 15:01:00,52.0,3,8,6,53.93623536776252
564744,22384,MEXICO,MXN,13778,2011-08-28 15:25:00,41.25,6,8,6,40.7359834307271
564745,22629,MEXICO,MXN,16806,2011-08-28 15:27:00,48.75,1,8,6,46.56163495917448
564745,22993,MEXICO,MXN,16806,2011-08-28 15:27:00,31.25,2,8,6,31.172277763315602
564745,84978,MEXICO,MXN,16806,2011-08-28 15:27:00,31.25,12,8,6,31.224185619496772
564746,23084,MEXICO,MXN,17633,2011-08-28 15:58:00,44.75,24,8,6,45.52405994619575
564747,84946,MEXICO,MXN,14869,2011-08-28 16:09:00,31.25,6,8,6,30.99095097177092
564750,21212,MEXICO,MXN,17690,2011-08-30 09:36:00,13.750000000000002,24,8,1,13.36994520314462
564750,22178,MEXICO,MXN,17690,2011-08-30 09:36:00,31.25,12,8,1,32.05902095968763
564752,47566,MEXICO,MXN,16126,2011-08-30 10:07:00,123.75,24,8,1,122.10936403459547
564753,21931,MEXICO,MXN,13709,2011-08-30 10:20:00,52.0,10,8,1,51.522632993371325
564753,22411,MEXICO,MXN,13709,2011-08-30 10:20:00,52.0,10,8,1,54.032621880304944
564753,22993,MEXICO,MXN,13709,2011-08-30 10:20:00,31.25,12,8,1,29.384419546003723
564753,23203,MEXICO,MXN,13709,2011-08-30 10:20:00,52.0,10,8,1,51.47823255162232
564753,23209,MEXICO,MXN,13709,2011-08-30 10:20:00,41.25,10,8,1,38.98732195549261
564800,21498,MEXICO,MXN,14108,2011-08-30 11:32:00,10.5,25,8,1,10.623732247652576
564803,22086,MEXICO,MXN,13870,2011-08-30 11:32:00,63.74999999999999,80,8,1,64.98826842826212
564814,23084,MEXICO,MXN,12931,2011-08-30 11:54:00,44.75,120,8,1,40.31169158543051
564815,22961,MEXICO,MXN,12748,2011-08-30 12:00:00,36.25,2,8,1,37.14159377363295
564819,23084,Otro_LATAM,USD,12814,2011-08-30 12:11:00,1.79,48,8,1,1.7728238925686473
564821,21790,MEXICO,MXN,14078,2011-08-30 12:16:00,21.25,2,8,1,22.264917495133872
564836,23084,MEXICO,MXN,17402,2011-08-30 12:32:00,44.75,96,8,1,46.6400477605963
564842,22469,MEXICO,MXN,16133,2011-08-30 13:47:00,36.25,40,8,1,35.606910326126695
564843,22411,MEXICO,MXN,15866,2011-08-30 14:09:00,52.0,1,8,1,50.80513302135097
564843,23201,MEXICO,MXN,15866,2011-08-30 14:09:00,52.0,1,8,1,51.46277009381947
564846,22386,MEXICO,MXN,14507,2011-08-30 15:16:00,52.0,1,8,1,47.51532028180067
564846,22411,MEXICO,MXN,14507,2011-08-30 15:16:00,52.0,2,8,1,52.66987660502504
564846,23201,MEXICO,MXN,14507,2011-08-30 15:16:00,52.0,1,8,1,53.05695368782515
564846,23307,MEXICO,MXN,14507,2011-08-30 15:16:00,13.750000000000002,2,8,1,14.129634383575993
564846,84879,MEXICO,MXN,14507,2011-08-30 15:16:00,42.25,8,8,1,44.85360114195316
564846,85123A,MEXICO,MXN,14507,2011-08-30 15:16:00,73.75,15,8,1,68.0282978563177
564849,20725,MEXICO,MXN,17675,2011-08-30 15:42:00,41.25,10,8,1,36.5645397123322
564849,22993,MEXICO,MXN,17675,2011-08-30 15:42:00,31.25,12,8,1,34.39591783330152
564849,23206,MEXICO,MXN,17675,2011-08-30 15:42:00,41.25,10,8,1,38.895361568788275
564849,23209,MEXICO,MXN,17675,2011-08-30 15:42:00,41.25,10,8,1,40.14678133478876
564849,23307,MEXICO,MXN,17675,2011-08-30 15:42:00,13.750000000000002,24,8,1,13.42750785893428
564849,85123A,MEXICO,MXN,17675,2011-08-30 15:42:00,63.74999999999999,32,8,1,58.836549440596
564850,47566,MEXICO,MXN,17298,2011-08-30 16:43:00,123.75,2,8,1,119.62358564338035
564850,85099B,MEXICO,MXN,17298,2011-08-30 16:43:00,52.0,20,8,1,52.33043369590798
564850,85099C,MEXICO,MXN,17298,2011-08-30 16:43:00,52.0,40,8,1,50.11648809091686
564853,20724,Otro_LATAM,USD,12423,2011-08-31 08:55:00,0.85,10,8,2,0.8032183451380821
564853,21731,Otro_LATAM,USD,12423,2011-08-31 08:55:00,1.65,12,8,2,1.5927856109038168
564853,23084,Otro_LATAM,USD,12423,2011-08-31 08:55:00,1.79,24,8,2,1.8692085688730873
564855,85099B,MEXICO,MXN,16746,2011-08-31 09:10:00,52.0,10,8,2,52.790517672573436
564856,85099B,COLOMBIA,COP,12477,2011-08-31 09:11:00,9360.0,10,8,2,8928.944785378366
564863,71459,MEXICO,MXN,15491,2011-08-31 10:30:00,21.25,12,8,2,22.64644446337065
564863,84755,MEXICO,MXN,15491,2011-08-31 10:30:00,16.25,32,8,2,14.956533499429947
564866,84978,MEXICO,MXN,14660,2011-08-31 10:40:00,31.25,6,8,2,28.89355572824546
564868,22197,MEXICO,MXN,16842,2011-08-31 10:42:00,21.25,12,8,2,21.064299768378984
564868,22411,MEXICO,MXN,16842,2011-08-31 10:42:00,52.0,10,8,2,53.173852235421265
564868,84879,MEXICO,MXN,16842,2011-08-31 10:42:00,42.25,16,8,2,41.011583058674546
564872,22086,MEXICO,MXN,16083,2011-08-31 10:47:00,63.74999999999999,40,8,2,56.86722038806213
564872,22197,MEXICO,MXN,16083,2011-08-31 10:47:00,18.0,100,8,2,18.256968554530477
564872,23084,MEXICO,MXN,16083,2011-08-31 10:47:00,44.75,24,8,2,44.65316589235525
564896,21080,MEXICO,MXN,13726,2011-08-31 11:06:00,21.25,24,8,2,22.092105067824573
564896,22383,MEXICO,MXN,13726,2011-08-31 11:06:00,41.25,10,8,2,43.45341165714677
564902,22178,MEXICO,MXN,18198,2011-08-31 11:50:00,26.5,192,8,2,24.832731508624118
564902,71459,MEXICO,MXN,18198,2011-08-31 11:50:00,21.25,12,8,2,22.369176347876518
564906,23084,CHILE,CLP,12682,2011-08-31 12:18:00,1790.0,120,8,2,1683.8927424377891
564912,21080,CHILE,CLP,12490,2011-08-31 12:33:00,850.0,12,8,2,820.6118226738404
564912,21731,CHILE,CLP,12490,2011-08-31 12:33:00,1650.0,12,8,2,1492.5795822475181
564912,23084,CHILE,CLP,12490,2011-08-31 12:33:00,1790.0,24,8,2,1796.5253559598693
564912,23199,CHILE,CLP,12490,2011-08-31 12:33:00,2080.0,20,8,2,2023.815323474086
564912,23202,CHILE,CLP,12490,2011-08-31 12:33:00,2080.0,10,8,2,1932.944707446951
564912,23203,CHILE,CLP,12490,2011-08-31 12:33:00,2080.0,10,8,2,2004.2507801865004
564912,85099B,CHILE,CLP,12490,2011-08-31 12:33:00,2080.0,20,8,2,2011.2967166598094
564950,22961,MEXICO,MXN,17320,2011-08-31 13:31:00,36.25,6,8,2,33.713399633274
564950,84946,MEXICO,MXN,17320,2011-08-31 13:31:00,31.25,24,8,2,31.97833450528599
564957,84978,MEXICO,MXN,15260,2011-08-31 13:55:00,31.25,24,8,2,30.115461229950636
564958,20728,MEXICO,MXN,13089,2011-08-31 13:56:00,41.25,20,8,2,42.28798493691463
564958,21731,MEXICO,MXN,13089,2011-08-31 13:56:00,41.25,12,8,2,43.09580972839565
564958,22382,MEXICO,MXN,13089,2011-08-31 13:56:00,41.25,10,8,2,44.01424271470732
564958,22629,MEXICO,MXN,13089,2011-08-31 13:56:00,48.75,24,8,2,52.90889261376752
564958,23201,MEXICO,MXN,13089,2011-08-31 13:56:00,52.0,10,8,2,47.6917080342033
564958,23206,MEXICO,MXN,13089,2011-08-31 13:56:00,41.25,10,8,2,39.096390676522304
564959,23084,MEXICO,MXN,17299,2011-08-31 14:22:00,52.0,12,8,2,57.01593149550147
564961,85123A,MEXICO,MXN,14525,2011-08-31 14:28:00,63.74999999999999,32,8,2,59.89944882606355
564965,20728,MEXICO,MXN,17677,2011-08-31 15:07:00,36.25,100,8,2,38.762039529836656
564965,22197,MEXICO,MXN,17677,2011-08-31 15:07:00,21.25,12,8,2,21.19510990395577
564965,22383,MEXICO,MXN,17677,2011-08-31 15:07:00,36.25,100,8,2,35.92417920805469
564965,22961,MEXICO,MXN,17677,2011-08-31 15:07:00,36.25,12,8,2,34.32052380536679
564965,23084,MEXICO,MXN,17677,2011-08-31 15:07:00,44.75,48,8,2,42.04148521837852
564965,23203,MEXICO,MXN,17677,2011-08-31 15:07:00,44.75,100,8,2,43.71797252415085
564965,23209,MEXICO,MXN,17677,2011-08-31 15:07:00,36.25,100,8,2,35.9018887022112
564965,23307,MEXICO,MXN,17677,2011-08-31 15:07:00,13.750000000000002,24,8,2,13.21592541475509
564965,84991,MEXICO,MXN,17677,2011-08-31 15:07:00,13.750000000000002,24,8,2,14.987180602612057
564967,23084,MEXICO,MXN,17659,2011-08-31 15:13:00,52.0,6,8,2,45.81372145438204
564972,21212,COLOMBIA,COP,12621,2011-08-31 15:30:00,2475.0,24,8,2,2385.7407717952337
564972,21931,COLOMBIA,COP,12621,2011-08-31 15:30:00,9360.0,10,8,2,9338.058734917515
564972,22386,COLOMBIA,COP,12621,2011-08-31 15:30:00,9360.0,10,8,2,9078.063517410064
564972,22423,COLOMBIA,COP,12621,2011-08-31 15:30:00,49275.0,16,8,2,52072.79824074182
564972,23084,COLOMBIA,COP,12621,2011-08-31 15:30:00,8055.0,24,8,2,8270.169253257882
564972,23203,COLOMBIA,COP,12621,2011-08-31 15:30:00,9360.0,10,8,2,9060.885127899492
564972,85099B,COLOMBIA,COP,12621,2011-08-31 15:30:00,9360.0,10,8,2,9709.58060352238
564975,85123A,ARGENTINA,ARS,17097,2011-08-31 15:35:00,2655.0,2,8,2,2558.07893193849
564976,21212,MEXICO,MXN,17315,2011-08-31 15:49:00,13.750000000000002,13,8,2,13.489136800330556
564976,21977,MEXICO,MXN,17315,2011-08-31 15:49:00,13.750000000000002,4,8,2,14.129774687781858
564976,22993,MEXICO,MXN,17315,2011-08-31 15:49:00,31.25,4,8,2,31.419248798121572
564976,84991,MEXICO,MXN,17315,2011-08-31 15:49:00,13.750000000000002,4,8,2,12.66959471266757
564995,84755,MEXICO,MXN,16780,2011-08-31 16:09:00,16.25,16,8,2,15.768007173427055
564995,85123A,MEXICO,MXN,16780,2011-08-31 16:09:00,73.75,2,8,2,74.32979418981355
565014,20725,MEXICO,MXN,16180,2011-08-31 16:28:00,41.25,30,8,2,39.33894655892038
565014,21931,MEXICO,MXN,16180,2011-08-31 16:28:00,44.75,100,8,2,44.34487848014418
565014,22383,MEXICO,MXN,16180,2011-08-31 16:28:00,41.25,30,8,2,40.17061711765851
565014,22384,MEXICO,MXN,16180,2011-08-31 16:28:00,41.25,30,8,2,39.95507460839374
565014,22386,MEXICO,MXN,16180,2011-08-31 16:28:00,44.75,100,8,2,47.19257239980296
565014,22423,MEXICO,MXN,16180,2011-08-31 16:28:00,318.75,2,8,2,312.6838504903466
565014,23199,MEXICO,MXN,16180,2011-08-31 16:28:00,44.75,100,8,2,44.577823558301354
565014,23202,MEXICO,MXN,16180,2011-08-31 16:28:00,44.75,100,8,2,43.567569365200015
565014,23203,MEXICO,MXN,16180,2011-08-31 16:28:00,44.75,100,8,2,45.08218408530393
565014,23206,MEXICO,MXN,16180,2011-08-31 16:28:00,41.25,30,8,2,41.46875977406877
565014,23209,MEXICO,MXN,16180,2011-08-31 16:28:00,41.25,30,8,2,41.067933713258064
565014,85099B,MEXICO,MXN,16180,2011-08-31 16:28:00,44.75,100,8,2,43.85754428659595
565014,85099F,MEXICO,MXN,16180,2011-08-31 16:28:00,44.75,100,8,2,43.827161065911405
565056,22423,MEXICO,MXN,16278,2011-08-31 17:12:00,318.75,1,8,2,332.38566983664583
565082,22423,MEXICO,MXN,13305,2011-09-01 09:15:00,318.75,2,9,3,332.406721991694
565087,22423,MEXICO,MXN,13276,2011-09-01 10:03:00,318.75,1,9,3,310.9980758636467
565087,23084,MEXICO,MXN,13276,2011-09-01 10:03:00,52.0,6,9,3,52.33688805803787
565088,85123A,MEXICO,MXN,16145,2011-09-01 10:11:00,73.75,6,9,3,75.4889900553138
565091,84946,MEXICO,MXN,16011,2011-09-01 10:28:00,31.25,12,9,3,33.03966315252683
565092,21212,MEXICO,MXN,14092,2011-09-01 10:36:00,13.750000000000002,24,9,3,13.594213086492347
565092,22197,MEXICO,MXN,14092,2011-09-01 10:36:00,21.25,12,9,3,20.725413184383335
565092,22993,MEXICO,MXN,14092,2011-09-01 10:36:00,31.25,12,9,3,29.496748094891544
565092,23084,MEXICO,MXN,14092,2011-09-01 10:36:00,52.0,18,9,3,52.005726901441705
565092,23307,MEXICO,MXN,14092,2011-09-01 10:36:00,13.750000000000002,24,9,3,13.735097026196188
565092,84978,MEXICO,MXN,14092,2011-09-01 10:36:00,31.25,12,9,3,29.938801050526337
565092,85123A,MEXICO,MXN,14092,2011-09-01 10:36:00,73.75,12,9,3,74.19479696030787
565093,22423,MEXICO,MXN,13408,2011-09-01 10:38:00,273.75,16,9,3,273.9906173685891
565093,84755,MEXICO,MXN,13408,2011-09-01 10:38:00,13.750000000000002,144,9,3,13.356276645629553
565114,22492,MEXICO,MXN,13588,2011-09-01 11:15:00,16.25,36,9,3,15.760332680799019
565114,84077,MEXICO,MXN,13588,2011-09-01 11:15:00,7.249999999999999,96,9,3,7.599923660711689
565115,22197,MEXICO,MXN,16880,2011-09-01 11:22:00,21.25,22,9,3,19.405706784213393
565116,22086,MEXICO,MXN,13089,2011-09-01 11:30:00,63.74999999999999,40,9,3,68.82915919834295
565116,22952,MEXICO,MXN,13089,2011-09-01 11:30:00,13.750000000000002,48,9,3,13.47206014613084
565116,84946,MEXICO,MXN,13089,2011-09-01 11:30:00,31.25,24,9,3,31.25838682949642
565117,20725,MEXICO,MXN,13089,2011-09-01 11:33:00,41.25,12,9,3,40.01578493565331
565117,23203,MEXICO,MXN,13089,2011-09-01 11:33:00,52.0,12,9,3,48.88210111291661
565117,23206,MEXICO,MXN,13089,2011-09-01 11:33:00,41.25,12,9,3,40.00674141540805
565117,23209,MEXICO,MXN,13089,2011-09-01 11:33:00,41.25,12,9,3,38.336490935180464
565117,23307,MEXICO,MXN,13089,2011-09-01 11:33:00,13.750000000000002,24,9,3,13.841643258038275
565117,47566,MEXICO,MXN,13089,2011-09-01 11:33:00,123.75,12,9,3,128.49663623204077
565117,84879,MEXICO,MXN,13089,2011-09-01 11:33:00,42.25,40,9,3,42.57317550618621
565117,84946,MEXICO,MXN,13089,2011-09-01 11:33:00,31.25,24,9,3,31.282683681991863
565117,84978,MEXICO,MXN,13089,2011-09-01 11:33:00,31.25,24,9,3,29.07211446427986
565117,85099B,MEXICO,MXN,13089,2011-09-01 11:33:00,52.0,12,9,3,52.85125624934666
565117,85123A,MEXICO,MXN,13089,2011-09-01 11:33:00,63.74999999999999,32,9,3,66.47558494364716
565118,20727,MEXICO,MXN,15039,2011-09-01 11:33:00,41.25,4,9,3,41.604805806676964
565118,21080,MEXICO,MXN,15039,2011-09-01 11:33:00,21.25,1,9,3,22.044581180472704
565118,22197,MEXICO,MXN,15039,2011-09-01 11:33:00,21.25,12,9,3,21.149126392222108
565118,22383,MEXICO,MXN,15039,2011-09-01 11:33:00,41.25,10,9,3,42.37892044742993
565118,22384,MEXICO,MXN,15039,2011-09-01 11:33:00,41.25,2,9,3,41.0298817672465
565118,22386,MEXICO,MXN,15039,2011-09-01 11:33:00,52.0,10,9,3,55.390373154292924
565118,22411,MEXICO,MXN,15039,2011-09-01 11:33:00,52.0,30,9,3,57.47855611238703
565118,22469,MEXICO,MXN,15039,2011-09-01 11:33:00,41.25,2,9,3,40.95672336676602
565118,23201,MEXICO,MXN,15039,2011-09-01 11:33:00,52.0,10,9,3,59.524421514098584
565118,23202,MEXICO,MXN,15039,2011-09-01 11:33:00,52.0,20,9,3,50.002562262533786
565118,23203,MEXICO,MXN,15039,2011-09-01 11:33:00,52.0,10,9,3,51.49320809971541
565118,47566,MEXICO,MXN,15039,2011-09-01 11:33:00,123.75,18,9,3,123.04937898366397
565119,20727,MEXICO,MXN,16722,2011-09-01 11:38:00,41.25,10,9,3,42.626641006430546
565119,21498,MEXICO,MXN,16722,2011-09-01 11:38:00,10.5,25,9,3,10.09025164537936
565119,22382,MEXICO,MXN,16722,2011-09-01 11:38:00,41.25,10,9,3,39.34606005901284
565119,22383,MEXICO,MXN,16722,2011-09-01 11:38:00,41.25,10,9,3,42.160498190494835
565119,23209,MEXICO,MXN,16722,2011-09-01 11:38:00,41.25,10,9,3,43.2404001030625
565119,23310,MEXICO,MXN,16722,2011-09-01 11:38:00,10.5,36,9,3,10.69024591295266
565119,85099B,MEXICO,MXN,16722,2011-09-01 11:38:00,52.0,10,9,3,55.37102973400713
565121,85123A,MEXICO,MXN,14239,2011-09-01 11:43:00,73.75,6,9,3,76.52988011419374
565122,23307,MEXICO,MXN,13069,2011-09-01 11:48:00,13.750000000000002,2,9,3,12.971824870549645
565124,47566,Otro_LATAM,USD,12436,2011-09-01 12:09:00,4.95,8,9,3,4.982249317719022
565125,47566,MEXICO,MXN,14217,2011-09-01 12:16:00,123.75,4,9,3,123.90251797327821
565129,20724,MEXICO,MXN,15719,2011-09-01 12:41:00,21.25,4,9,3,20.212189098688285
565129,20725,MEXICO,MXN,15719,2011-09-01 12:41:00,41.25,7,9,3,38.02270317966376
565129,20727,MEXICO,MXN,15719,2011-09-01 12:41:00,41.25,3,9,3,42.80689268427354
565129,21080,MEXICO,MXN,15719,2011-09-01 12:41:00,21.25,3,9,3,21.74603094927149
565129,21212,MEXICO,MXN,15719,2011-09-01 12:41:00,13.750000000000002,3,9,3,12.326965656684532
565129,21213,MEXICO,MXN,15719,2011-09-01 12:41:00,13.750000000000002,2,9,3,13.939772758303844
565129,21931,MEXICO,MXN,15719,2011-09-01 12:41:00,52.0,4,9,3,48.03125307595124
565129,22382,MEXICO,MXN,15719,2011-09-01 12:41:00,41.25,5,9,3,40.15804947016941
565129,22383,MEXICO,MXN,15719,2011-09-01 12:41:00,41.25,4,9,3,41.032388419363045
565129,22384,MEXICO,MXN,15719,2011-09-01 12:41:00,41.25,2,9,3,40.92093078711828
565129,22386,MEXICO,MXN,15719,2011-09-01 12:41:00,52.0,1,9,3,54.59233077702245
565129,22411,MEXICO,MXN,15719,2011-09-01 12:41:00,52.0,3,9,3,55.00887766183026
565129,22993,MEXICO,MXN,15719,2011-09-01 12:41:00,31.25,4,9,3,27.757917521274482
565129,23199,MEXICO,MXN,15719,2011-09-01 12:41:00,52.0,7,9,3,51.34903547772831
565129,23201,MEXICO,MXN,15719,2011-09-01 12:41:00,52.0,2,9,3,51.96482021725554
565129,23202,MEXICO,MXN,15719,2011-09-01 12:41:00,52.0,4,9,3,49.370561685241576
565129,23203,MEXICO,MXN,15719,2011-09-01 12:41:00,52.0,7,9,3,54.16342577456535
